0,1,0,3,0,"minecraft:dirt","Dirt"
0,1,1,3,0,"minecraft:dirt","Dirt"
0,1,2,3,0,"minecraft:dirt","Dirt"
0,1,3,3,0,"minecraft:dirt","Dirt"
0,1,4,3,0,"minecraft:dirt","Dirt"
0,1,5,3,0,"minecraft:dirt","Dirt"
0,1,6,3,0,"minecraft:dirt","Dirt"
0,1,7,3,0,"minecraft:dirt","Dirt"
0,1,8,3,0,"minecraft:dirt","Dirt"
0,1,9,3,0,"minecraft:dirt","Dirt"
0,1,10,3,0,"minecraft:dirt","Dirt"
0,1,11,3,0,"minecraft:dirt","Dirt"
0,1,12,3,0,"minecraft:dirt","Dirt"
0,1,13,3,0,"minecraft:dirt","Dirt"
0,1,14,3,0,"minecraft:dirt","Dirt"
1,1,0,3,0,"minecraft:dirt","Dirt"
1,1,1,3,0,"minecraft:dirt","Dirt"
1,1,2,3,0,"minecraft:dirt","Dirt"
1,1,3,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
1,1,4,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
1,1,5,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
1,1,6,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
1,1,7,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
1,1,8,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
1,1,9,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
1,1,10,3,0,"minecraft:dirt","Dirt"
1,1,11,3,0,"minecraft:dirt","Dirt"
1,1,12,3,0,"minecraft:dirt","Dirt"
1,1,13,3,0,"minecraft:dirt","Dirt"
1,1,14,3,0,"minecraft:dirt","Dirt"
2,1,0,3,0,"minecraft:dirt","Dirt"
2,1,1,3,0,"minecraft:dirt","Dirt"
2,1,2,3,0,"minecraft:dirt","Dirt"
2,1,3,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
2,1,4,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
2,1,5,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
2,1,6,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
2,1,7,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
2,1,8,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
2,1,9,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
2,1,10,3,0,"minecraft:dirt","Dirt"
2,1,11,3,0,"minecraft:dirt","Dirt"
2,1,12,3,0,"minecraft:dirt","Dirt"
2,1,13,3,0,"minecraft:dirt","Dirt"
2,1,14,3,0,"minecraft:dirt","Dirt"
3,1,0,3,0,"minecraft:dirt","Dirt"
3,1,1,3,0,"minecraft:dirt","Dirt"
3,1,2,3,0,"minecraft:dirt","Dirt"
3,1,3,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
3,1,4,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
3,1,5,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
3,1,6,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
3,1,7,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
3,1,8,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
3,1,9,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
3,1,10,3,0,"minecraft:dirt","Dirt"
3,1,11,3,0,"minecraft:dirt","Dirt"
3,1,12,3,0,"minecraft:dirt","Dirt"
3,1,13,3,0,"minecraft:dirt","Dirt"
3,1,14,3,0,"minecraft:dirt","Dirt"
4,1,0,3,0,"minecraft:dirt","Dirt"
4,1,1,3,0,"minecraft:dirt","Dirt"
4,1,2,3,0,"minecraft:dirt","Dirt"
4,1,3,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
4,1,4,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
4,1,5,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
4,1,6,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
4,1,7,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
4,1,8,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
4,1,9,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
4,1,10,3,0,"minecraft:dirt","Dirt"
4,1,11,3,0,"minecraft:dirt","Dirt"
4,1,12,3,0,"minecraft:dirt","Dirt"
4,1,13,3,0,"minecraft:dirt","Dirt"
4,1,14,3,0,"minecraft:dirt","Dirt"
5,1,0,3,0,"minecraft:dirt","Dirt"
5,1,1,3,0,"minecraft:dirt","Dirt"
5,1,2,3,0,"minecraft:dirt","Dirt"
5,1,3,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
5,1,4,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
5,1,5,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
5,1,6,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
5,1,7,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
5,1,8,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
5,1,9,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
5,1,10,3,0,"minecraft:dirt","Dirt"
5,1,11,3,0,"minecraft:dirt","Dirt"
5,1,12,3,0,"minecraft:dirt","Dirt"
5,1,13,3,0,"minecraft:dirt","Dirt"
5,1,14,3,0,"minecraft:dirt","Dirt"
6,1,0,3,0,"minecraft:dirt","Dirt"
6,1,1,2,0,"minecraft:grass_block","Grass"
6,1,2,2,0,"minecraft:grass_block","Grass"
6,1,3,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
6,1,4,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
6,1,5,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
6,1,6,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
6,1,7,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
6,1,8,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
6,1,9,44,0,"minecraft:stone_slab","Stone Slab (Upper)"
6,1,10,3,0,"minecraft:dirt","Dirt"
6,1,11,3,0,"minecraft:dirt","Dirt"
6,1,12,3,0,"minecraft:dirt","Dirt"
6,1,13,3,0,"minecraft:dirt","Dirt"
6,1,14,3,0,"minecraft:dirt","Dirt"
7,1,0,3,0,"minecraft:dirt","Dirt"
7,1,1,3,0,"minecraft:dirt","Dirt"
7,1,2,3,0,"minecraft:dirt","Dirt"
7,1,3,3,0,"minecraft:dirt","Dirt"
7,1,4,3,0,"minecraft:dirt","Dirt"
7,1,5,3,0,"minecraft:dirt","Dirt"
7,1,6,3,0,"minecraft:dirt","Dirt"
7,1,7,3,0,"minecraft:dirt","Dirt"
7,1,8,3,0,"minecraft:dirt","Dirt"
7,1,9,3,0,"minecraft:dirt","Dirt"
7,1,10,3,0,"minecraft:dirt","Dirt"
7,1,11,3,0,"minecraft:dirt","Dirt"
7,1,12,3,0,"minecraft:dirt","Dirt"
7,1,13,3,0,"minecraft:dirt","Dirt"
7,1,14,3,0,"minecraft:dirt","Dirt"
8,1,0,3,0,"minecraft:dirt","Dirt"
8,1,1,3,0,"minecraft:dirt","Dirt"
8,1,2,3,0,"minecraft:dirt","Dirt"
8,1,3,3,0,"minecraft:dirt","Dirt"
8,1,4,3,0,"minecraft:dirt","Dirt"
8,1,5,3,0,"minecraft:dirt","Dirt"
8,1,6,3,0,"minecraft:dirt","Dirt"
8,1,7,3,0,"minecraft:dirt","Dirt"
8,1,8,3,0,"minecraft:dirt","Dirt"
8,1,9,3,0,"minecraft:dirt","Dirt"
