0,1,0,24,0,"minecraft:sandstone","Sandstone"
0,1,1,24,0,"minecraft:sandstone","Sandstone"
0,1,2,24,0,"minecraft:sandstone","Sandstone"
0,1,3,24,0,"minecraft:sandstone","Sandstone"
0,1,4,24,0,"minecraft:sandstone","Sandstone"
0,1,5,24,0,"minecraft:sandstone","Sandstone"
0,1,6,24,0,"minecraft:sandstone","Sandstone"
0,1,7,24,0,"minecraft:sandstone","Sandstone"
0,1,8,24,0,"minecraft:sandstone","Sandstone"
0,1,9,24,0,"minecraft:sandstone","Sandstone"
0,1,10,24,0,"minecraft:sandstone","Sandstone"
0,1,11,24,0,"minecraft:sandstone","Sandstone"
0,1,12,24,0,"minecraft:sandstone","Sandstone"
0,1,13,24,0,"minecraft:sandstone","Sandstone"
0,1,14,24,0,"minecraft:sandstone","Sandstone"
0,1,15,24,0,"minecraft:sandstone","Sandstone"
0,1,16,24,0,"minecraft:sandstone","Sandstone"
1,1,0,24,0,"minecraft:sandstone","Sandstone"
1,1,1,24,0,"minecraft:sandstone","Sandstone"
1,1,2,24,0,"minecraft:sandstone","Sandstone"
1,1,3,24,0,"minecraft:sandstone","Sandstone"
1,1,4,3,0,"minecraft:dirt","Dirt"
1,1,5,3,0,"minecraft:dirt","Dirt"
1,1,6,3,0,"minecraft:dirt","Dirt"
1,1,7,3,0,"minecraft:dirt","Dirt"
1,1,8,3,0,"minecraft:dirt","Dirt"
1,1,9,3,0,"minecraft:dirt","Dirt"
1,1,10,3,0,"minecraft:dirt","Dirt"
1,1,11,3,0,"minecraft:dirt","Dirt"
1,1,12,3,0,"minecraft:dirt","Dirt"
1,1,13,3,0,"minecraft:dirt","Dirt"
1,1,14,3,0,"minecraft:dirt","Dirt"
1,1,15,3,0,"minecraft:dirt","Dirt"
1,1,16,24,0,"minecraft:sandstone","Sandstone"
2,1,0,24,0,"minecraft:sandstone","Sandstone"
2,1,1,24,0,"minecraft:sandstone","Sandstone"
2,1,2,24,0,"minecraft:sandstone","Sandstone"
2,1,3,24,0,"minecraft:sandstone","Sandstone"
2,1,4,3,0,"minecraft:dirt","Dirt"
2,1,5,24,0,"minecraft:sandstone","Sandstone"
2,1,6,3,0,"minecraft:dirt","Dirt"
2,1,7,3,0,"minecraft:dirt","Dirt"
2,1,8,2,0,"minecraft:grass_block","Grass"
2,1,9,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
2,1,10,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
2,1,11,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
2,1,12,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
2,1,13,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
2,1,14,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
2,1,15,3,0,"minecraft:dirt","Dirt"
2,1,16,24,0,"minecraft:sandstone","Sandstone"
3,1,0,24,0,"minecraft:sandstone","Sandstone"
3,1,1,24,0,"minecraft:sandstone","Sandstone"
3,1,2,24,0,"minecraft:sandstone","Sandstone"
3,1,3,24,0,"minecraft:sandstone","Sandstone"
3,1,4,24,0,"minecraft:sandstone","Sandstone"
3,1,5,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
3,1,6,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
3,1,7,3,0,"minecraft:dirt","Dirt"
3,1,8,3,0,"minecraft:dirt","Dirt"
3,1,9,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
3,1,10,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
3,1,11,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
3,1,12,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
3,1,13,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
3,1,14,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
3,1,15,24,0,"minecraft:sandstone","Sandstone"
3,1,16,24,0,"minecraft:sandstone","Sandstone"
4,1,0,24,0,"minecraft:sandstone","Sandstone"
4,1,1,24,0,"minecraft:sandstone","Sandstone"
4,1,2,24,0,"minecraft:sandstone","Sandstone"
4,1,3,24,0,"minecraft:sandstone","Sandstone"
4,1,4,3,0,"minecraft:dirt","Dirt"
4,1,5,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,6,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,7,3,0,"minecraft:dirt","Dirt"
4,1,8,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,9,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,10,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,11,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,12,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,13,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,14,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
4,1,15,3,0,"minecraft:dirt","Dirt"
4,1,16,24,0,"minecraft:sandstone","Sandstone"
5,1,0,24,0,"minecraft:sandstone","Sandstone"
5,1,1,24,0,"minecraft:sandstone","Sandstone"
5,1,2,24,0,"minecraft:sandstone","Sandstone"
5,1,3,24,0,"minecraft:sandstone","Sandstone"
5,1,4,3,0,"minecraft:dirt","Dirt"
5,1,5,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
5,1,6,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
5,1,7,3,0,"minecraft:dirt","Dirt"
5,1,8,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
5,1,9,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
5,1,10,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
5,1,11,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
5,1,12,3,0,"minecraft:dirt","Dirt"
5,1,13,3,0,"minecraft:dirt","Dirt"
5,1,14,24,0,"minecraft:sandstone","Sandstone"
5,1,15,24,0,"minecraft:sandstone","Sandstone"
5,1,16,24,0,"minecraft:sandstone","Sandstone"
6,1,0,24,0,"minecraft:sandstone","Sandstone"
6,1,1,24,0,"minecraft:sandstone","Sandstone"
6,1,2,24,0,"minecraft:sandstone","Sandstone"
6,1,3,24,0,"minecraft:sandstone","Sandstone"
6,1,4,3,0,"minecraft:dirt","Dirt"
6,1,5,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
6,1,6,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
6,1,7,3,0,"minecraft:dirt","Dirt"
6,1,8,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
6,1,9,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
6,1,10,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
6,1,11,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
6,1,12,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
6,1,13,24,0,"minecraft:sandstone","Sandstone"
6,1,14,24,0,"minecraft:sandstone","Sandstone"
6,1,15,24,0,"minecraft:sandstone","Sandstone"
6,1,16,24,0,"minecraft:sandstone","Sandstone"
7,1,0,24,0,"minecraft:sandstone","Sandstone"
7,1,1,24,0,"minecraft:sandstone","Sandstone"
7,1,2,24,0,"minecraft:sandstone","Sandstone"
7,1,3,24,0,"minecraft:sandstone","Sandstone"
7,1,4,3,0,"minecraft:dirt","Dirt"
7,1,5,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
7,1,6,3,0,"minecraft:dirt","Dirt"
7,1,7,3,0,"minecraft:dirt","Dirt"
7,1,8,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
7,1,9,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
7,1,10,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
7,1,11,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
7,1,12,33,0,"minecraft:piston","Piston (Facing up, Extended)"
7,1,13,24,0,"minecraft:sandstone","Sandstone"
7,1,14,24,0,"minecraft:sandstone","Sandstone"
7,1,15,24,0,"minecraft:sandstone","Sandstone"
7,1,16,24,0,"minecraft:sandstone","Sandstone"
8,1,0,24,0,"minecraft:sandstone","Sandstone"
8,1,1,3,0,"minecraft:dirt","Dirt"
8,1,2,3,0,"minecraft:dirt","Dirt"
8,1,3,3,0,"minecraft:dirt","Dirt"
8,1,4,3,0,"minecraft:dirt","Dirt"
8,1,5,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
8,1,6,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
8,1,7,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
8,1,8,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
8,1,9,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
8,1,10,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
8,1,11,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
8,1,12,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
8,1,13,3,0,"minecraft:dirt","Dirt"
8,1,14,24,0,"minecraft:sandstone","Sandstone"
8,1,15,24,0,"minecraft:sandstone","Sandstone"
8,1,16,24,0,"minecraft:sandstone","Sandstone"
9,1,0,24,0,"minecraft:sandstone","Sandstone"
9,1,1,3,0,"minecraft:dirt","Dirt"
9,1,2,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
9,1,3,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
9,1,4,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
9,1,5,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
9,1,6,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
9,1,7,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
9,1,8,5,1,"minecraft:spruce_planks","Spruce Wood Plank"
