0,1,0,155,0,"minecraft:quartz_block","Quartz Block"
0,1,1,155,0,"minecraft:quartz_block","Quartz Block"
0,1,2,155,0,"minecraft:quartz_block","Quartz Block"
0,1,3,155,0,"minecraft:quartz_block","Quartz Block"
0,1,4,155,0,"minecraft:quartz_block","Quartz Block"
0,1,5,155,0,"minecraft:quartz_block","Quartz Block"
0,1,6,155,0,"minecraft:quartz_block","Quartz Block"
0,1,7,155,0,"minecraft:quartz_block","Quartz Block"
0,1,8,155,0,"minecraft:quartz_block","Quartz Block"
0,1,9,155,0,"minecraft:quartz_block","Quartz Block"
0,1,10,155,0,"minecraft:quartz_block","Quartz Block"
0,1,11,155,0,"minecraft:quartz_block","Quartz Block"
0,1,12,155,0,"minecraft:quartz_block","Quartz Block"
0,1,13,155,0,"minecraft:quartz_block","Quartz Block"
0,1,14,155,0,"minecraft:quartz_block","Quartz Block"
0,1,15,155,0,"minecraft:quartz_block","Quartz Block"
0,1,16,155,0,"minecraft:quartz_block","Quartz Block"
0,1,17,155,0,"minecraft:quartz_block","Quartz Block"
0,1,18,155,0,"minecraft:quartz_block","Quartz Block"
1,1,0,155,0,"minecraft:quartz_block","Quartz Block"
1,1,1,155,0,"minecraft:quartz_block","Quartz Block"
1,1,2,155,0,"minecraft:quartz_block","Quartz Block"
1,1,3,155,0,"minecraft:quartz_block","Quartz Block"
1,1,4,155,0,"minecraft:quartz_block","Quartz Block"
1,1,5,155,0,"minecraft:quartz_block","Quartz Block"
1,1,6,155,0,"minecraft:quartz_block","Quartz Block"
1,1,7,155,0,"minecraft:quartz_block","Quartz Block"
1,1,8,155,0,"minecraft:quartz_block","Quartz Block"
1,1,9,155,0,"minecraft:quartz_block","Quartz Block"
1,1,10,155,0,"minecraft:quartz_block","Quartz Block"
1,1,11,155,0,"minecraft:quartz_block","Quartz Block"
1,1,12,155,0,"minecraft:quartz_block","Quartz Block"
1,1,13,155,0,"minecraft:quartz_block","Quartz Block"
1,1,14,155,0,"minecraft:quartz_block","Quartz Block"
1,1,15,155,0,"minecraft:quartz_block","Quartz Block"
1,1,16,155,0,"minecraft:quartz_block","Quartz Block"
1,1,17,155,0,"minecraft:quartz_block","Quartz Block"
1,1,18,155,0,"minecraft:quartz_block","Quartz Block"
2,1,0,155,0,"minecraft:quartz_block","Quartz Block"
2,1,1,155,0,"minecraft:quartz_block","Quartz Block"
2,1,2,155,0,"minecraft:quartz_block","Quartz Block"
2,1,3,155,0,"minecraft:quartz_block","Quartz Block"
2,1,4,155,0,"minecraft:quartz_block","Quartz Block"
2,1,5,155,0,"minecraft:quartz_block","Quartz Block"
2,1,6,155,0,"minecraft:quartz_block","Quartz Block"
2,1,7,155,0,"minecraft:quartz_block","Quartz Block"
2,1,8,155,0,"minecraft:quartz_block","Quartz Block"
2,1,9,155,0,"minecraft:quartz_block","Quartz Block"
2,1,10,155,0,"minecraft:quartz_block","Quartz Block"
2,1,11,155,0,"minecraft:quartz_block","Quartz Block"
2,1,12,155,0,"minecraft:quartz_block","Quartz Block"
2,1,13,155,0,"minecraft:quartz_block","Quartz Block"
2,1,14,155,0,"minecraft:quartz_block","Quartz Block"
2,1,15,155,0,"minecraft:quartz_block","Quartz Block"
2,1,16,155,0,"minecraft:quartz_block","Quartz Block"
2,1,17,155,0,"minecraft:quartz_block","Quartz Block"
2,1,18,155,0,"minecraft:quartz_block","Quartz Block"
3,1,0,155,0,"minecraft:quartz_block","Quartz Block"
3,1,1,155,0,"minecraft:quartz_block","Quartz Block"
3,1,2,155,0,"minecraft:quartz_block","Quartz Block"
3,1,3,155,0,"minecraft:quartz_block","Quartz Block"
3,1,4,155,0,"minecraft:quartz_block","Quartz Block"
3,1,5,155,0,"minecraft:quartz_block","Quartz Block"
3,1,6,155,0,"minecraft:quartz_block","Quartz Block"
3,1,7,155,0,"minecraft:quartz_block","Quartz Block"
3,1,8,155,0,"minecraft:quartz_block","Quartz Block"
3,1,9,155,0,"minecraft:quartz_block","Quartz Block"
3,1,10,155,0,"minecraft:quartz_block","Quartz Block"
3,1,11,155,0,"minecraft:quartz_block","Quartz Block"
3,1,12,155,0,"minecraft:quartz_block","Quartz Block"
3,1,13,155,0,"minecraft:quartz_block","Quartz Block"
3,1,14,155,0,"minecraft:quartz_block","Quartz Block"
3,1,15,155,0,"minecraft:quartz_block","Quartz Block"
3,1,16,155,0,"minecraft:quartz_block","Quartz Block"
