0,1,0,1,0,"minecraft:stone","Stone"
0,1,1,1,0,"minecraft:stone","Stone"
0,1,2,1,0,"minecraft:stone","Stone"
0,1,3,1,0,"minecraft:stone","Stone"
0,1,4,1,0,"minecraft:stone","Stone"
0,1,5,1,0,"minecraft:stone","Stone"
0,1,6,1,0,"minecraft:stone","Stone"
0,1,7,1,0,"minecraft:stone","Stone"
0,1,8,1,0,"minecraft:stone","Stone"
0,1,9,1,0,"minecraft:stone","Stone"
0,1,10,1,0,"minecraft:stone","Stone"
0,1,11,1,0,"minecraft:stone","Stone"
0,1,12,1,0,"minecraft:stone","Stone"
0,1,13,1,0,"minecraft:stone","Stone"
0,1,14,1,0,"minecraft:stone","Stone"
0,1,15,1,0,"minecraft:stone","Stone"
0,1,16,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,17,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,18,44,0,"minecraft:stone_slab","Stone Slab"
0,1,19,44,0,"minecraft:stone_slab","Stone Slab"
0,1,20,44,0,"minecraft:stone_slab","Stone Slab"
0,1,21,44,0,"minecraft:stone_slab","Stone Slab"
0,1,22,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,23,44,0,"minecraft:stone_slab","Stone Slab"
0,1,24,44,0,"minecraft:stone_slab","Stone Slab"
0,1,25,44,0,"minecraft:stone_slab","Stone Slab"
0,1,26,44,0,"minecraft:stone_slab","Stone Slab"
0,1,27,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,28,44,0,"minecraft:stone_slab","Stone Slab"
0,1,29,44,0,"minecraft:stone_slab","Stone Slab"
0,1,30,44,0,"minecraft:stone_slab","Stone Slab"
0,1,31,44,0,"minecraft:stone_slab","Stone Slab"
0,1,32,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,33,44,0,"minecraft:stone_slab","Stone Slab"
0,1,34,44,0,"minecraft:stone_slab","Stone Slab"
0,1,35,44,0,"minecraft:stone_slab","Stone Slab"
0,1,36,44,0,"minecraft:stone_slab","Stone Slab"
0,1,37,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,38,44,0,"minecraft:stone_slab","Stone Slab"
0,1,39,44,0,"minecraft:stone_slab","Stone Slab"
0,1,40,44,0,"minecraft:stone_slab","Stone Slab"
0,1,41,44,0,"minecraft:stone_slab","Stone Slab"
0,1,42,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,43,44,0,"minecraft:stone_slab","Stone Slab"
0,1,44,44,0,"minecraft:stone_slab","Stone Slab"
0,1,45,44,0,"minecraft:stone_slab","Stone Slab"
0,1,46,44,0,"minecraft:stone_slab","Stone Slab"
0,1,47,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,48,44,0,"minecraft:stone_slab","Stone Slab"
0,1,49,44,0,"minecraft:stone_slab","Stone Slab"
0,1,50,44,0,"minecraft:stone_slab","Stone Slab"
0,1,51,44,0,"minecraft:stone_slab","Stone Slab"
0,1,52,24,1,"minecraft:chiseled_sandstone","Chiseled Sandstone"
0,1,53,44,0,"minecraft:stone_slab","Stone Slab"
0,1,54,44,0,"minecraft:stone_slab","Stone Slab"
0,1,55,44,0,"minecraft:stone_slab","Stone Slab"
0,1,56,44,0,"minecraft:stone_slab","Stone Slab"
